ml_algo,bias,Monte_carlo_SE_bias,prct_bias,Monte_carlo_SE_prct_bias,abs_bias,Monte_carlo_abs_bias_SE,MSE,Monte_carlo_SE_MSE,empirical_SE,Monte_carlo_SE_empirical,time,nancount,n_conf,n_observations,iterations_monte_carlo,B_T,gamma,lam,linear,outcome_nuisance,propensity_nuisance,x_omit,Scenario,cov,Correlation,RMSE,DGP
T-learner,0.0268792643706426,0.0022235826442184,2.6879264370642617,0.2223582644218419,0.0456246037987098,0.0014901856277536,0.0031897104211659,0.0001873755776062,0.0497208194606111,0.001573885039025,0.5364523839950561,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X999,No Omit,0.0001134372091634,0.0001576631317934,0.05647752137944706,Non-Linear
X-learner,0.0193604874416156,0.0022558253559257,1.9360487441615613,0.2255825355925777,0.0430071334975691,0.0014605707647632,0.0029141137441593,0.0001773264703889,0.0504417884121769,0.0015967069124128,2.2397101354599,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X999,No Omit,0.0001134372091634,0.0001576631317934,0.053982531842803556,Non-Linear
XBCF,0.0219109292077747,0.0021981554028466,2.1910929207774763,0.2198155402846619,0.0429218158970273,0.0014498415635966,0.0028912005191049,0.0001809719702895,0.0491522490587347,0.0015558872574346,2.119171242713928,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X999,No Omit,0.0001134372091634,0.0001576631317934,0.05376988487159797,Non-Linear
Linear Regression,0.0633992255285447,0.0021945564263231,6.339922552854478,0.2194556426323111,0.0680400477451706,0.0018956952482813,0.006422684673869,0.0003145345334928,0.0490717734971748,0.0015533398480452,0.0034320402145385,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X1,S,0.001496456093011,0.0021027280982427,0.08014165380043639,Non-Linear
DML,-0.0778753134315487,0.0111743605840453,-7.787531343154873,1.1174360584045313,0.2059615051846494,0.0072117588960225,0.0683728653387324,0.0042152435127045,0.2498662987101957,0.007909379482534,2.131240200996399,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X1,S,0.001496456093011,0.0021027280982427,0.26148205548131287,Non-Linear
T-learner,0.0315672364190519,0.0021499676697018,3.1567236419051903,0.2149967669701888,0.0467619648260175,0.0014957301888679,0.0033030485445372,0.0001972745134725,0.0480747385888023,0.001521779259489,0.5265956258773804,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X1,S,0.001496456093011,0.0021027280982427,0.057472154514488144,Non-Linear
X-learner,0.0246203031213031,0.0022185003385873,2.4620303121303126,0.2218500338587306,0.0447461992865728,0.0014574025729732,0.0030621094581885,0.0001846692872495,0.0496071756518751,0.0015702877071168,2.169930453300476,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X1,S,0.001496456093011,0.0021027280982427,0.055336330364314006,Non-Linear
XBCF,0.0272246558084314,0.0021306439726999,2.7224655808431466,0.2130643972699915,0.0441647022589209,0.0014546884905957,0.0030064641093503,0.0001847379408526,0.0476426475880722,0.001508101657854,2.0113769483566286,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X1,S,0.001496456093011,0.0021027280982427,0.05483123297309937,Non-Linear
Linear Regression,0.0657976595236477,0.0022062538972409,6.579765952364776,0.220625389724095,0.0691254964288735,0.0019919217191814,0.0067582425720762,0.0003340453691579,0.049333336898546,0.0015616194928427,0.0033949422836303,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X2,S,0.0033835950869402,0.0047693997967047,0.08220853101762736,Non-Linear
DML,-0.0694343698829635,0.011609078334555,-6.943436988296356,1.1609078334555092,0.2139074530128986,0.0072619623453753,0.0720717109101845,0.0046018655529218,0.2595868831218522,0.0082170792055485,2.12760440826416,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X2,S,0.0033835950869402,0.0047693997967047,0.268461749435901,Non-Linear
T-learner,0.0333071089508682,0.0021709748728622,3.330710895086823,0.217097487286229,0.047337964909926,0.0015638279701892,0.0034612163240661,0.0002076100055898,0.0485444739316403,0.001536648471952,0.5282557725906372,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X2,S,0.0033835950869402,0.0047693997967047,0.058832102835663626,Non-Linear
X-learner,0.0273601887112501,0.0022430276725935,2.7360188711250126,0.2243027672593519,0.045492825914594,0.0015439701793782,0.0032591353231853,0.0002022531002913,0.0501556235133224,0.0015876485208198,2.184510850906372,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X2,S,0.0033835950869402,0.0047693997967047,0.05708883711537046,Non-Linear
XBCF,0.0293021901410386,0.0021765378899641,2.930219014103869,0.2176537889964167,0.045557491989391,0.0015161485766527,0.0032225396230999,0.0002032455242234,0.0486688667756383,0.001540586058626,1.9993082475662232,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X2,S,0.0033835950869402,0.0047693997967047,0.05676741691410576,Non-Linear
Linear Regression,0.0584829169395736,0.0021292864797796,5.848291693957361,0.2129286479779696,0.0635230328522683,0.001817016243523,0.0056826481693344,0.0002820223260914,0.0476122931235863,0.00150714080407,0.0033904647827148,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X3,S,0.0103658935652081,0.0159228805914207,0.07538334145774118,Non-Linear
DML,-0.0045342330110769,0.0115221246334467,-0.4534233011076932,1.1522124633446789,0.204047680442701,0.0070258643344245,0.0662674779472707,0.0041527927652902,0.2576425392561188,0.0081555320759116,2.1277041816711426,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X3,S,0.0103658935652081,0.0159228805914207,0.2574247034518457,Non-Linear
T-learner,0.0489036140839457,0.002157342494438,4.890361408394574,0.2157342494438038,0.0568157454708218,0.001725642820938,0.0047139726629872,0.0002543454898967,0.0482396446831241,0.0015269992706938,0.5265126848220825,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X3,S,0.0103658935652081,0.0159228805914207,0.06865837649542261,Non-Linear
X-learner,0.0439774202807498,0.0022125051373261,4.397742028074987,0.221250513732612,0.0539291193631198,0.0017154011149686,0.0043767078069142,0.0002453360086351,0.0494731188762871,0.0015660442140335,2.1831044721603394,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X3,S,0.0103658935652081,0.0159228805914207,0.06615669132381244,Non-Linear
XBCF,0.0487480335200706,0.002140639671413,4.874803352007065,0.214063967141302,0.056719084876795,0.0017022341478879,0.0046629575352847,0.0002463478325776,0.0478661582061232,0.0015151767628428,1.981519045829773,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X3,S,0.0103658935652081,0.0159228805914207,0.06828585164794168,Non-Linear
Linear Regression,0.0621809416569957,0.0022101164700696,6.218094165699572,0.2210116470069689,0.0666729588960004,0.001929939644268,0.006303892296176,0.0003153545968002,0.049419706652677,0.0015643534796378,0.0034003400802612,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X17,W,0.000472472399079,0.0006584275149462,0.0793970547071867,Non-Linear
DML,-0.0883315611776248,0.0107158244625781,-8.833156117762481,1.0715824462578194,0.2015111869164962,0.0070063418609622,0.0651020827625582,0.0042588765277193,0.2396131193327999,0.0075848207604617,2.132400779724121,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X17,W,0.000472472399079,0.0006584275149462,0.2551510979058452,Non-Linear
T-learner,0.0306336015868484,0.0022402270692347,3.063360158684848,0.22402270692347,0.0472723966021835,0.0015559235246157,0.0034427075897259,0.000207117852062,0.0500930001184391,0.0015856662118923,0.5286987113952637,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X17,W,0.000472472399079,0.0006584275149462,0.058674590665175504,Non-Linear
X-learner,0.0240739592073849,0.0022698713016579,2.4073959207384994,0.226987130165795,0.044863852326171,0.00151001719568,0.0031505610592379,0.0001944018819977,0.050755865306831,0.0016066488427946,2.184151015281677,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X17,W,0.000472472399079,0.0006584275149462,0.05612985889201842,Non-Linear
XBCF,0.0260443987341383,0.0021710277045427,2.604439873413836,0.2171027704542797,0.0445829837487342,0.0014454929962732,0.003030277991075,0.0001814745317719,0.0485456552839302,0.0015366858670053,2.027034168243408,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X17,W,0.000472472399079,0.0006584275149462,0.05504796082576538,Non-Linear
Linear Regression,0.0571905269508116,0.0022497161404062,5.719052695081162,0.2249716140406206,0.063671425791144,0.0018685542749422,0.0057963065064012,0.0002951182981032,0.0503051822002673,0.0015923827183329,0.0033939599990844,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X18,W,0.0002698645870422,0.0003759767408692,0.07613347822345437,Non-Linear
DML,-0.0885220163782826,0.0112782961245517,-8.852201637828262,1.1278296124551748,0.2116848524179052,0.0072871881442161,0.0713089291567433,0.0049090854513043,0.2521903680487013,0.0079829466119822,2.1386079216003417,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X18,W,0.0002698645870422,0.0003759767408692,0.26703731791033125,Non-Linear
T-learner,0.0250839698610604,0.0022016086579965,2.508396986106041,0.2201608657996548,0.0441378351218402,0.0014845566503138,0.0030478988047902,0.0001873954329831,0.0492294661913236,0.0015583315230573,0.5295509052276611,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X18,W,0.0002698645870422,0.0003759767408692,0.05520777848084634,Non-Linear
X-learner,0.0177172463163347,0.0022321217243455,1.7717246316334712,0.2232121724345512,0.0423244345323604,0.0014218058370559,0.0028001021457889,0.0001754405488766,0.0499117590969061,0.0015799291276016,2.1819769144058228,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X18,W,0.0002698645870422,0.0003759767408692,0.052915991399471105,Non-Linear
XBCF,0.0208679180931284,0.0021871291806114,2.086791809312843,0.2187129180611479,0.0423969857894294,0.0014331804492113,0.0028224534978299,0.0001765787044139,0.0489056952342068,0.0015480827324902,2.026550459861755,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X18,W,0.0002698645870422,0.0003759767408692,0.05312676818544396,Non-Linear
Linear Regression,0.0673535194398014,0.0020443373756407,6.735351943980144,0.204433737564079,0.0703981065386727,0.0018272494929935,0.0066219749183431,0.0002992747468823,0.0457127734087633,0.0014470125581375,0.0028409433364868,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X2 X18,S W,0.0037884400588425,0.0053541466550533,0.08137551792979937,Non-Linear
DML,-0.083131501076248,0.0111137802601552,-8.313150107624807,1.1113780260155288,0.210247693101974,0.0069842786153048,0.0685453861950278,0.0042443312299623,0.2485116814870253,0.0078664998235846,2.069473066329956,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X2 X18,S W,0.0037884400588425,0.0053541466550533,0.2618117380772447,Non-Linear
T-learner,0.0340609890602007,0.0020715641689039,3.406098906020077,0.2071564168903905,0.0468426443446353,0.0014896539129467,0.0033015486505964,0.0001866556144444,0.0463215830142198,0.0014662840894605,0.5111410999298096,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X2 X18,S W,0.0037884400588425,0.0053541466550533,0.05745910415762153,Non-Linear
X-learner,0.027772070322359,0.0020905603574242,2.777207032235903,0.2090560357424288,0.044277196761002,0.0014097204759858,0.002952138751399,0.0001694644270418,0.0467463507026696,0.0014797298756959,1.5286215114593509,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X2 X18,S W,0.0037884400588425,0.0053541466550533,0.054333587691215456,Non-Linear
XBCF,0.0294293275450002,0.0020612259506484,2.942932754500026,0.2061225950648451,0.043615102552495,0.0014738099077724,0.0029861628771445,0.0001851241681806,0.0460904134263656,0.0014589665440188,1.907580590248108,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X2 X18,S W,0.0037884400588425,0.0053541466550533,0.05464579468856227,Non-Linear
Linear Regression,0.0674436753204201,0.0021556657654193,6.744367532042013,0.2155665765419374,0.071388699517151,0.0018839600732191,0.0068674498919346,0.0003138271545515,0.0482021518824683,0.0015258124568266,0.0028178691864013,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X1 X2,S S,0.0050106498331617,0.007147398338071,0.0828700783874047,Non-Linear
DML,-0.0564404474994098,0.0114241603854478,-5.644044749940984,1.1424160385447808,0.2052019807342396,0.0072464323379179,0.0683107329296387,0.0049377624286439,0.2554519920772151,0.0080861915165733,2.0516927528381346,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X1 X2,S S,0.0050106498331617,0.007147398338071,0.2613632203077524,Non-Linear
T-learner,0.0343109339580312,0.0021392480651715,3.431093395803124,0.2139248065171511,0.0481124839182272,0.0015154804658713,0.003460854948958,0.0001872470041605,0.047835040944584,0.00151419176314,0.5043930625915527,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X1 X2,S S,0.0050106498331617,0.007147398338071,0.05882903151470369,Non-Linear
X-learner,0.0284823793413185,0.0021774581016414,2.848237934131857,0.2177458101641495,0.0460063903276192,0.0014578778812368,0.0031771665013604,0.0001735545119523,0.0486894433342803,0.0015412373982087,1.5237371587753297,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X1 X2,S S,0.0050106498331617,0.007147398338071,0.05636635966035416,Non-Linear
XBCF,0.0308412531183688,0.0020789371066446,3.084125311836888,0.2078937106644636,0.045533283546029,0.0014398916894712,0.0031078506611098,0.0001714589904997,0.0464864469140413,0.0014715027650218,1.8995200634002685,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X1 X2,S S,0.0050106498331617,0.007147398338071,0.05574810006726507,Non-Linear
Linear Regression,0.0611139236522633,0.0021424011009635,6.111392365226334,0.2142401100963546,0.0661503765687255,0.0018180737567011,0.0060252630204021,0.0002993576632328,0.0479055449682487,0.0015164235290127,0.0027780389785766,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X17 X18,W W,0.0008600460555305,0.0012014743140931,0.07762256772615873,Non-Linear
DML,-0.085876537819698,0.0113526617196184,-8.58765378196981,1.1352661719618478,0.2088414082526575,0.0075005179619233,0.0716873608798233,0.0048705758846166,0.2538532333062658,0.0080355836919657,2.0469756364822387,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X17 X18,W W,0.0008600460555305,0.0012014743140931,0.26774495491012207,Non-Linear
T-learner,0.0297735296064913,0.0021252375718099,2.9773529606491307,0.2125237571809997,0.0447644452689588,0.0015090961598191,0.0031402637988084,0.0002000350172297,0.0475217567890374,0.0015042749264763,0.5041234636306763,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X17 X18,W W,0.0008600460555305,0.0012014743140931,0.056038056700856424,Non-Linear
X-learner,0.0229122066802344,0.0022122744548895,2.2912206680234424,0.2212274454889594,0.0428459505314188,0.0015057529702039,0.0029671541885725,0.000196243647163,0.0494679606601942,0.0015658809335561,1.5229630327224732,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X17 X18,W W,0.0008600460555305,0.0012014743140931,0.054471590655795064,Non-Linear
XBCF,0.0245298510063958,0.0020956442873926,2.4529851006395824,0.2095644287392648,0.0420092742209888,0.0014355947665109,0.0027931843550574,0.0001817175256504,0.0468600308326906,0.0014833283573342,1.9114219188690185,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X17 X18,W W,0.0008600460555305,0.0012014743140931,0.052850585191248356,Non-Linear
Linear Regression,0.0651070797381155,0.0022990291554018,6.510707973811555,0.2299029155401855,0.0704818688685796,0.0019557837695447,0.0068764138256618,0.0003473968266247,0.0514078547373247,0.001627287207596,0.0016644573211669,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X8-X9 X11-X18,10W,0.0049889031985966,0.0071433453000969,0.08292414501013441,Non-Linear
DML,-0.0273771912700064,0.0111409650944332,-2.737719127000648,1.114096509443323,0.1940261230534027,0.0070837821336446,0.0626859411162889,0.0044276551007783,0.2491195528610505,0.0078857416557107,1.3129113864898685,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X8-X9 X11-X18,10W,0.0049889031985966,0.0071433453000969,0.2503716060504643,Non-Linear
T-learner,0.0321448764039501,0.002308763238079,3.214487640395016,0.2308763238079023,0.0487855148188844,0.0016221970306661,0.0036931565360882,0.0002370624062789,0.0516255154429722,0.0016341771368434,0.3068481540679931,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X8-X9 X11-X18,10W,0.0049889031985966,0.0071433453000969,0.060771346340921226,Non-Linear
X-learner,0.027744429773461,0.0023808409671522,2.774442977346108,0.2380840967152254,0.0478980642798834,0.0016165862950479,0.0035982868351788,0.0002311586432419,0.0532372224616878,0.0016851948310722,0.9971661281585692,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X8-X9 X11-X18,10W,0.0049889031985966,0.0071433453000969,0.05998572192762874,Non-Linear
XBCF,0.0296356486780049,0.0022649791858103,2.9635648678004984,0.226497918581036,0.047567927639448,0.0015348321522269,0.003438206897931,0.0002191289451472,0.0506464742709408,0.0016031861300586,1.1042913866043091,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X8-X9 X11-X18,10W,0.0049889031985966,0.0071433453000969,0.05863622513370894,Non-Linear
Linear Regression,0.0729041959737387,0.0022871877724378,7.290419597373873,0.2287187772437801,0.076378831894497,0.0020473740717745,0.0079254045158654,0.0003684328601519,0.0511430733647724,0.0016189056997007,0.0016351509094238,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X19 X1-X4 X14-X18,5S 5W,0.2197546216707092,0.2748906428354479,0.08902474103228494,Non-Linear
DML,0.0441839386037295,0.0114381387604486,4.418393860372956,1.1438138760448648,0.2048599200804348,0.0071161719501056,0.0672368985638737,0.0043653511125973,0.2557645580443836,0.0080960856193812,1.3123368692398072,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X19 X1-X4 X14-X18,5S 5W,0.2197546216707092,0.2748906428354479,0.25930078781961635,Non-Linear
T-learner,0.0630421447532921,0.0023102537623896,6.304214475329216,0.2310253762389622,0.0683499086907654,0.0019848630326491,0.0066376109659661,0.0003265645758066,0.0516588445797784,0.0016352321522343,0.3078660202026367,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X19 X1-X4 X14-X18,5S 5W,0.2197546216707092,0.2748906428354479,0.08147153469750094,Non-Linear
X-learner,0.0616855336693086,0.0023532818463408,6.1685533669308645,0.235328184634081,0.0676379540257844,0.0019988183021919,0.0065685348527776,0.0003308247156125,0.0526209817863426,0.001665688073342,0.9994673347473144,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X19 X1-X4 X14-X18,5S 5W,0.2197546216707092,0.2748906428354479,0.08104649809077256,Non-Linear
XBCF,0.0623201227865263,0.0023300033776596,6.232012278652634,0.2330003377659649,0.0685336852259632,0.0019492358338718,0.0065928266583405,0.0003384642709419,0.0521004594025108,0.0016492112251871,1.0865104293823242,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X19 X1-X4 X14-X18,5S 5W,0.2197546216707092,0.2748906428354479,0.08119622317780859,Non-Linear
Linear Regression,0.0725386760532858,0.0023165017270034,7.253867605328581,0.2316501727003446,0.0759924168551245,0.0020828222189279,0.0079395834689173,0.0003932082123765,0.0517985533157536,0.0016396545549976,0.0016639184951782,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X19 X1-X9,10S,0.218664744871637,0.2754869341759899,0.08910434034836517,Non-Linear
DML,0.0312780965720354,0.0114539829885823,3.1278096572035494,1.1453982988582347,0.2068910441118787,0.006882944070033,0.0664439887502337,0.0040781742760977,0.2561188457559633,0.0081073004009317,1.3112084817886354,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X19 X1-X9,10S,0.218664744871637,0.2754869341759899,0.25776731513175544,Non-Linear
T-learner,0.0643099397373347,0.0024114096083991,6.430993973733479,0.2411409608399144,0.0694647619563489,0.0021054602402472,0.00703740160246,0.0003869389274889,0.0539207580597663,0.0017068317723601,0.3064470958709717,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X19 X1-X9,10S,0.218664744871637,0.2754869341759899,0.08388922220678888,Non-Linear
X-learner,0.0633665794118218,0.0024829034817162,6.336657941182182,0.2482903481716269,0.0693147148506331,0.0021408488809446,0.0070915634264145,0.000393762436519,0.0555194096668848,0.0017574362047559,0.9993784475326538,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X19 X1-X9,10S,0.218664744871637,0.2754869341759899,0.08421142099747812,Non-Linear
XBCF,0.0616876840713439,0.002356223245266,6.168768407134399,0.2356223245266069,0.0678863589194401,0.0019854959257589,0.0065757125688705,0.0003506448675344,0.0526867534658009,0.0016677700394764,1.0816066074371338,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X19 X1-X9,10S,0.218664744871637,0.2754869341759899,0.08109076746998083,Non-Linear
Linear Regression,0.0729477765434328,0.0022400107197732,7.294777654343289,0.2240010719773202,0.0758746458237099,0.0020358621381259,0.0078251844669553,0.0003929770119436,0.050088162397411,0.0015855130765089,0.0007502555847167,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X1-X2 X4-X18 X20,All but 2S,0.0525326848701645,0.0731235890761947,0.08846007272750402,Non-Linear
DML,0.0281069468797693,0.0068414296414719,2.8106946879769352,0.6841429641471913,0.1231456379642306,0.0042423872460907,0.0241457750729682,0.0015829497678239,0.152979017416132,0.0048424661823351,0.4634138345718384,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X1-X2 X4-X18 X20,All but 2S,0.0525326848701645,0.0731235890761947,0.15538910860471591,Non-Linear
T-learner,0.0387830154278837,0.0023728636738925,3.878301542788373,0.2372863673892552,0.0523101568149067,0.0017779434118551,0.004313732811104,0.0002794212172451,0.0530588447616364,0.0016795483836393,0.1115901947021484,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X1-X2 X4-X18 X20,All but 2S,0.0525326848701645,0.0731235890761947,0.06567901347541694,Non-Linear
X-learner,0.0378959939112891,0.0024869757705376,3.789599391128918,0.2486975770537618,0.0535163748782419,0.0018230560610991,0.0045224455476618,0.0002939556014526,0.0556104688131703,0.001760318631666,0.4716517353057861,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,ElasticNet,X1-X2 X4-X18 X20,All but 2S,0.0525326848701645,0.0731235890761947,0.06724913046026544,Non-Linear
XBCF,0.0378769036210034,0.0021984419946682,3.787690362100345,0.2198441994668292,0.0488750088799981,0.0017091254485557,0.0038464002826714,0.0002505760785753,0.0491586574466853,0.0015560901114107,0.320050926208496,0,20,2000,500,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X1-X2 X4-X18 X20,All but 2S,0.0525326848701645,0.0731235890761947,0.0620193540975025,Non-Linear
Linear Regression,0.0616018823986816,0.0012791836359108,6.1601882398681616,0.1279183635910851,0.0616018823986816,0.0012791836359108,0.0042840488366012,0.0001589806494637,0.0221561104960828,0.0009060307350381,0.0108081658681233,0,20,8000,300,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X999,No Omit,0.0001134372091634,0.0001576631317934,0.06545264575707539,Non-Linear
DML,-0.0089129075896559,0.0026795144417353,-0.8912907589655997,0.2679514441735337,0.037473031880729,0.0016580313292712,0.0022261994170987,0.0001894090180149,0.0464105515270016,0.0018978685866804,2.86035525004069,0,20,8000,300,1.0,0.1,0.1,False,XGBRegressor,XGBClassifier,X999,No Omit,0.0001134372091634,0.0001576631317934,0.04718261774317636,Non-Linear
